tau,gamma,rho,R0
0.013515777660328179,0.485065964432645,0.001074277027023375,0.7595669992049232
0.013515777660328179,0.485065964432645,0.001074277027023375,0.7595669992049232
0.013518248615462225,0.48484691299984234,0.0010755126041826356,0.7600490946255031
0.013537262720378808,0.48458658276100564,0.0010753153120196565,0.7615270312581622
0.013532798778952899,0.4853579490448133,0.0010749030001445219,0.7600660408266952
0.01353052603663231,0.4853799850754517,0.0010783451470794906,0.7599038920017699
0.013515001408289571,0.4853797733066863,0.0010736766061986746,0.759032326131128
0.013502218214944552,0.4845614715362117,0.0010742124660411093,0.7595949949806983
0.013524218878759417,0.48529892036150113,0.0010741538576692154,0.7596765440161247
0.01352545273931786,0.48527895028891826,0.001074641650442827,0.75977711675788
0.013530842280996536,0.4857671662618167,0.001075770343797884,0.7593159566926432
0.013511851561131149,0.48447940009581186,0.0010745700905402532,0.7602657068259098
0.013515777660328179,0.485065964432645,0.001074277027023375,0.7595669992049232
0.016635251690572207,0.4152317140859661,0.003909043437529836,1.0921057946723076
0.016598422906138655,0.4153101508276497,0.003918341465382008,1.0894821798109922
0.016668721158690995,0.4152514822826421,0.003910670820367114,1.0942509736223776
0.01663531522844394,0.41476628276834104,0.0039149634605562455,1.093335480648659
0.016644242486812826,0.41541680218469973,0.003911550065890827,1.0922091928019486
0.016631024260835348,0.41487891991663706,0.003909698467010958,1.0927567046343716
0.016627603223574473,0.4151685371653071,0.003907099093417165,1.0917697833498468
0.016677471477059815,0.4153596276835952,0.003906290032074728,1.094540350491089
0.016663989741009372,0.41548811583728723,0.003909407597166476,1.0933173369459555
0.016640729823289048,0.4151178033333429,0.003914219755030419,1.092765213489516
0.016613760780286885,0.41531827407279137,0.003912758916282969,1.0904675935141825
0.016635251690572207,0.4152317140859661,0.003909043437529836,1.0921057946723076
0.016635251690572207,0.4152317140859661,0.003909043437529836,1.0921057946723076
0.016629378976166974,0.4153854156644317,0.003908374544932101,1.0913162903546014
0.016627588761192205,0.41488566622039247,0.003907994417169297,1.0925132067332446
0.016644553016339894,0.4159058061098716,0.003914090535714426,1.0909453740724206
0.016643168089088417,0.4155368411728315,0.003906817630226732,1.0918231962971696
0.016626917352161295,0.4153835692496958,0.003914601131746866,1.0911595945853576
0.016639291162369913,0.41509473353108584,0.003915006033593791,1.09273146692967
0.01664057035936126,0.4150236942477857,0.00391007404469771,1.093002530417836
0.016636322922721613,0.4151344533459479,0.0039055713007412683,1.0924320041812252
0.01664382016956684,0.4148616170930166,0.0039046888884608603,1.0936430827262218
0.016638130705727314,0.41463195372185374,0.00391043804689181,1.0938747941804403
0.016635251690572207,0.4152317140859661,0.003909043437529836,1.0921057946723076
0.005166617686341171,0.18360677583787044,0.0010521126171408168,0.7670849699687962
0.005169370344057105,0.18391318415132069,0.0010521706748442964,0.7662149738164096
0.005160649735639892,0.18363219204115075,0.0010498679623610287,0.766092863292827
0.005167153078828928,0.18356738868298395,0.0010530519101460997,0.7673290661236796
0.0051693977683017825,0.18338375695182169,0.001053044532071738,0.7684311059290181
0.005163979763439621,0.18373787088901522,0.001051716282632415,0.7661462912912204
0.005158755641723121,0.183421659309197,0.0010509585455619733,0.7666906913992847
0.0051647725497091365,0.18368851577493947,0.001052031346199456,0.766469798675782
0.0051639660729080935,0.18356747386085598,0.0010537939582875857,0.7668554356976006
0.005168669876536394,0.1837075373664523,0.0010514805344098708,0.7669687529114533
0.005168607983430812,0.18365611139944138,0.0010509441305317283,0.7671743268149829
0.005166617686341171,0.18360677583787044,0.0010521126171408168,0.7670849699687962
0.005166617686341171,0.18360677583787044,0.0010521126171408168,0.7670849699687962
0.005165832543043862,0.18365513563652366,0.0010531440198613998,0.7667664431779199
0.005169015036207908,0.1836374244166853,0.0010525662914346995,0.7673128194572127
0.005170186701912297,0.18363308485541804,0.0010515092703440435,0.7675048840196557
0.005164755791768962,0.1838225356808028,0.0010514220496546675,0.7659085017089403
0.00516534604234299,0.18351291550017787,0.0010529219305317257,0.7672884098129509
0.005165798896614536,0.18344135439452497,0.001050417886554359,0.7676550273328946
0.0051720441645794766,0.18335109139584466,0.001052533198596449,0.7689614654218079
0.005164662576064657,0.18380903058668413,0.0010522620291523632,0.7659509512353735
0.0051666304457194685,0.18324110477512848,0.0010520770936787585,0.7686176424397405
0.005167457403367241,0.1835456243384839,0.0010519718795786665,0.7674652518875436
0.005166617686341171,0.18360677583787044,0.0010521126171408168,0.7670849699687962
0.009582536194719913,0.3302243048916604,0.002015050206497537,0.7910378878797718
0.009586194444478379,0.33036539061544024,0.0020162145731801046,0.7910019268957508
0.00958400022026156,0.33009780803857164,0.002014928780151337,0.791461923230348
0.009574880275679105,0.33058215393805535,0.002019586348587275,0.7895502924332717
0.00959093904886413,0.33014787205856866,0.002016150198476167,0.7919148375599853
0.009595696227255797,0.33025787311302646,0.0020102797215119724,0.7920437344591967
0.009588903348849926,0.330354717420347,0.0020172454086272006,0.7912510144574355
0.00958383552731008,0.33064840574792675,0.0020141231039037754,0.7901303981294364
0.009586621920656454,0.33011324409861326,0.002017867279554529,0.7916414086040989
0.009571863318653792,0.32990390536084885,0.002014799931669072,0.790924235289359
0.009570354589991588,0.33006440425605343,0.0020149718789988923,0.7904150303974682
0.009582536194719913,0.3302243048916604,0.002015050206497537,0.7910378878797718
0.009582536194719913,0.3302243048916604,0.002015050206497537,0.7910378878797718
0.009586276593499867,0.32961405913362085,0.002012269767523349,0.7928117527076423
0.009580815488269525,0.3296163392811521,0.0020135005349679108,0.7923546228922077
0.009597490470340867,0.3299713303312944,0.0020151101734935677,0.7928797630958284
0.009572313614428778,0.3301040870593761,0.002014465641205399,0.790481788498404
0.009600088887665045,0.3298046747527133,0.0020138421221252466,0.7934951900665749
0.009589752907509538,0.3303099844231683,0.002015255545692484,0.7914282842985535
0.00959642717365934,0.33013614263266605,0.0020124425813674057,0.7923961389620633
0.009568853870581543,0.3306766315371637,0.002014081423851255,0.7888279111211919
0.00956822111887996,0.3304356748806083,0.0020134389251913543,0.7893509312967181
0.009587845002496358,0.33007324846747604,0.002012823549467539,0.791838344917566
0.009582536194719913,0.3302243048916604,0.002015050206497537,0.7910378878797718
0.009024392929135674,0.425847140140373,0.004680446519868018,0.57768369928972
0.009015644180085717,0.4258199576245591,0.004681769334780509,0.5771605016358259
0.009028262946846976,0.4262930698887746,0.004671398085672981,0.5773268798276782
0.009016149737914552,0.4261351898397569,0.004683278831411662,0.5767658895947397
0.009015412594825866,0.425629594105477,0.00468386927211259,0.5774038054178402
0.00903159974271688,0.4262101080091038,0.004674952985941054,0.5776526749600301
0.009039903146549753,0.4264260894738015,0.004678758655043119,0.577890907376309
0.0090311872871665,0.42579324113064604,0.004689212814892856,0.57819181158073
0.009029154923086117,0.425628465773853,0.004682870141188061,0.578285483692496
0.009017473576073281,0.42536072914602835,0.004678857097583468,0.5779008564736773
0.009021236073130616,0.425088024827421,0.004678904680387706,0.5785128749589683
0.009024392929135674,0.425847140140373,0.004680446519868018,0.57768369928972
0.009024392929135674,0.425847140140373,0.004680446519868018,0.57768369928972
0.009022233888426164,0.4256829338414584,0.004679351883476039,0.5777682783263695
0.009018729010027595,0.4256231197773381,0.004686438995867823,0.5776249958930034
0.009032555788309913,0.42574631753094966,0.004682960047231547,0.5783431603525936
0.009046687280014605,0.4261127968413461,0.004680626813071037,0.5787497983662271
0.009042056553203615,0.42631455328592655,0.004679295210468579,0.5781797964448415
0.009028741349284369,0.4254682599250399,0.0046830762609647286,0.578476733434486
0.009028518412577022,0.42614556510993895,0.004679480353653236,0.5775430558883211
0.009026113024852058,0.425737473323463,0.004686462311201339,0.5779426441762247
0.009024179727351726,0.42673527734823924,0.004681861952518418,0.5764677832502219
0.009033622786944934,0.4258365273938045,0.004677339104585976,0.5782889473555802
0.009024392929135674,0.425847140140373,0.004680446519868018,0.57768369928972
0.005120134293443309,0.21509954946190896,0.00696267791571438,0.6488849520532414
0.0051126669592668,0.21539929777818556,0.0069669621777391135,0.6470369344153345
0.005118103895371687,0.21487484544990337,0.006961594625095156,0.6493059338598116
0.005117842901468504,0.21518837230023585,0.006968444496851121,0.6483268403526027
0.005118284093901478,0.2152450928975183,0.0069555441416577655,0.6482118710422083
0.005118079548965337,0.21517573924998934,0.006966408171601018,0.6483948840659182
0.005128871122848219,0.21502358765702922,0.006959838922257489,0.6502218120918415
0.00512428343240899,0.21500231236016737,0.006961573926569692,0.6497044837986055
0.005125883805716837,0.21527721140694692,0.006959875001497015,0.6490774923672757
0.0051184763666539,0.21487745706320083,0.006965303722619885,0.6493452950438917
0.005120340920020427,0.21514595258912983,0.006953496026447186,0.6487711797503232
0.005120134293443309,0.21509954946190896,0.00696267791571438,0.6488849520532414
0.005120134293443309,0.21509954946190896,0.00696267791571438,0.6488849520532414
0.005121842449896999,0.21516821703047112,0.0069610012690847645,0.6488942796064516
0.005113889643937947,0.21485814751062443,0.0069508824551574285,0.6488217147402106
0.005116991210766949,0.21528876495764457,0.0069588982541763785,0.6479166733709946
0.005108277858116676,0.214648608762967,0.006969182827847293,0.648742403758293
0.0051185030015792774,0.21484797555395468,0.006966747698511151,0.6494377778673129
0.0051200346795019286,0.21515619399038052,0.0069628632282241225,0.648701498082192
0.005115392298023185,0.21503678659813952,0.006951509994865547,0.6484732042834503
0.0051168553305424675,0.21500324619176367,0.006953782822639765,0.6487598619147318
0.005118007056888627,0.21489066326917253,0.006959371816704265,0.6492458548374661
0.005113328782941435,0.2152645885656549,0.0069636873035756565,0.6475256499536629
0.005120134293443309,0.21509954946190896,0.00696267791571438,0.6488849520532414
0.008798962947379037,0.33315329288482326,0.008000639334652735,0.7199680599539388
0.008813306259331915,0.332959342024194,0.008002209025725885,0.7215617593691982
0.008790907848937213,0.33272428162369727,0.007999304071148463,0.7202364275687441
0.008796626583718431,0.3338033902353228,0.007998490828566476,0.7183750905079616
0.008795795395872925,0.33298742520203756,0.007980320638198998,0.7200673789588761
0.008815395469007479,0.3330077989546455,0.007998687539928152,0.7216277854137373
0.008802878403897223,0.3333384850013126,0.008004082165668249,0.7198882699946675
0.008800920108215518,0.33346109968374776,0.007995304687876128,0.7194634767818104
0.00878995371479361,0.3330083591490683,0.007990298707439026,0.7195439143856825
0.008805123953428102,0.33302092306186265,0.00801084153376433,0.7207585540379456
0.00879762870384422,0.33324936666188976,0.008008724648849332,0.719651355587166
0.008798962947379037,0.33315329288482326,0.008000639334652735,0.7199680599539388
0.008798962947379037,0.33315329288482326,0.008000639334652735,0.7199680599539388
0.00879669026176461,0.3332454998416582,0.00800845352756647,0.7195829400536341
0.008821044375268197,0.3333304240480026,0.008003078379538921,0.7213913052088591
0.008792697430249886,0.3332293075174431,0.007998363119597207,0.7192912704296432
0.008782531752499384,0.3328175913048657,0.00799418661864881,0.7193484413924159
0.008811663893813479,0.3329319244486048,0.007997388197831908,0.7214867067589861
0.00879939345222443,0.33291311570192333,0.008002660497729406,0.7205227255822777
0.008801160272446273,0.3332274978414252,0.00799118071331334,0.719987487770464
0.008796784488068327,0.33298088116120506,0.007986101723358013,0.7201625039506361
0.008810897946915124,0.3330705877159052,0.008003620675337714,0.7211236503349668
0.008805209863759754,0.3327580461382962,0.008000334211666144,0.7213349870023369
0.008798962947379037,0.33315329288482326,0.008000639334652735,0.7199680599539388
0.009395367197745827,0.3551034525685362,0.002239965483436024,0.7212481544687872
0.009388839172350236,0.355124342129619,0.0022413264089054465,0.7207046250432768
0.009395197206638683,0.3559898014348436,0.00224011813711629,0.7194393626465915
0.009410775913011446,0.354884478813555,0.0022424354827969097,0.7228767858384384
0.009409658019080938,0.35414117604769585,0.002239554910398182,0.72430797362462
0.00938163035027257,0.35506272827596086,0.0022375001480967344,0.7202762300346609
0.009388460157661366,0.35486297743583733,0.00224366464351626,0.7212063251769435
0.009385373163560405,0.3548711077011696,0.0022404631517327993,0.7209526695368484
0.009395307287388474,0.355893472325723,0.002241578054923397,0.7196425238724404
0.009394495676679292,0.3552986955727898,0.002235219231702446,0.7207849489382989
0.009408906248479827,0.35552449467289776,0.0022429163450287046,0.7214321043323391
0.009395367197745827,0.3551034525685362,0.002239965483436024,0.7212481544687872
0.009395367197745827,0.3551034525685362,0.002239965483436024,0.7212481544687872
0.009386552874210488,0.35505669842617904,0.0022430797667588624,0.7206663963394517
0.009402133821992722,0.355122750865064,0.002240353782874685,0.7217283808575496
0.009389318532664146,0.35488711786382304,0.002239546200023721,0.7212232011719248
0.009388113380677422,0.35531027367201556,0.002239637481506255,0.7202718010723903
0.009402249864436175,0.35483121991588634,0.0022426426674067436,0.7223302711787536
0.009400667699604244,0.35491695713399296,0.00224312544980998,0.7220342571416338
0.009391629212850007,0.35491339291600865,0.0022344241783219003,0.7213472848652915
0.009382464743284028,0.3554198876095009,0.002236959303829437,0.7196164250182089
0.009395300611305932,0.3549439343879294,0.0022386540678251254,0.7215671824505179
0.009409509032218013,0.35513325854025024,0.0022400839236566537,0.7222731469099828
0.009395367197745827,0.3551034525685362,0.002239965483436024,0.7212481544687872
0.004370327914424713,0.213947051352172,0.008115358234798408,0.5568440331113178
0.0043742395204843165,0.21430469075013084,0.008119284766564247,0.5564123160861315
0.004370906206520683,0.21419959179704803,0.008119042606519713,0.5562611123117738
0.004368992194802992,0.2137543032018178,0.008121024283658119,0.5571758109490856
0.00436731974415286,0.2137498781496603,0.00810655448134828,0.5569740542366535
0.004373146816468398,0.21413391794668565,0.008126252301704218,0.5567169524568711
0.00437483624298253,0.21391440324460098,0.00811708174699073,0.5575035349412066
0.004372549055618602,0.21373244263187174,0.00811735882558057,0.5576864503507464
0.0043811367572601685,0.21431327760255842,0.00812564053629705,0.5572673300456605
0.004370812954718555,0.21419630620346128,0.008113697167083378,0.5562577770713324
0.004365633798030576,0.21435626963856053,0.008131602728703094,0.5551840286033104
0.004370327914424713,0.213947051352172,0.008115358234798408,0.5568440331113178
0.004370327914424713,0.213947051352172,0.008115358234798408,0.5568440331113178
0.0043735238033820786,0.2142163446129769,0.008122151054898647,0.5565507108974035
0.004368742441715743,0.2141636379957202,0.0081102451683389,0.5560790808174031
0.004362887506749387,0.21431091635711447,0.008111468725769516,0.554952194949355
0.0043641016810824764,0.21408783037438686,0.008110425720013924,0.5556850738235196
0.004365400045077613,0.214159368264023,0.008119763571925447,0.5556647191922395
0.00436848793912432,0.21392141885304056,0.008128830813198654,0.556676287297523
0.004369437140803843,0.2137800883580592,0.008114174930051224,0.5571653439436071
0.004372761928289462,0.21405001211711489,0.008115437005480218,0.5568861640612806
0.004367597938020615,0.2138044480210346,0.008130708908591968,0.5568673659152709
0.0043855087100709705,0.21447954488108165,0.008107717418541585,0.5573909973690904
0.004370327914424713,0.213947051352172,0.008115358234798408,0.5568440331113178
0.005503250433663087,0.36479712467824554,0.007847699956827561,0.4112384574137572
0.005494117548958747,0.36494813545447735,0.007857363186201808,0.41038610650278917
0.005500464130295879,0.3643765767557469,0.00784379162676774,0.4115046404104536
0.005503647827359594,0.36580223705080184,0.007850924960193316,0.4101381144724568
0.005492281841164417,0.36437122641997294,0.007846724784582183,0.4108985346103475
0.005504667065817942,0.3644194036453817,0.007846960216285026,0.41177067607579565
0.005503207211386232,0.36495974093776723,0.007851830202087457,0.4110519921921185
0.005499629697799821,0.3647001876363864,0.007848512094281843,0.411077127581564
0.005503417482272332,0.3650546431758257,0.007849551609644649,0.41096083386751037
0.005493992869814372,0.36528668001329984,0.007853413044895008,0.40999645983720756
0.005507435917807398,0.36442428829373635,0.007856682423208618,0.4119722750159244
0.005503250433663087,0.36479712467824554,0.007847699956827561,0.4112384574137572
0.005503250433663087,0.36479712467824554,0.007847699956827561,0.4112384574137572
0.005493333388268218,0.36477654648937946,0.007858133645204459,0.4105205491015623
0.005505577921123055,0.3651003335323268,0.007846071081589445,0.41107071220061175
0.005506914253518474,0.36541272872089076,0.007855481304316778,0.4108189746875977
0.005515526859779228,0.36480533752105265,0.007845697156671117,0.41214655251283155
0.00550541796879937,0.36489427501802246,0.00784722691368067,0.4112908974032502
0.005499423066723979,0.3648545348246428,0.007837878519209654,0.41088778811793525
0.005503472843722327,0.36416722049299144,0.00784053110100143,0.4119664299185817
0.005492775575100254,0.36462198435482035,0.00785060702576556,0.410652864067365
0.005504740106100734,0.3645989267890958,0.007851235050443897,0.411573387266465
0.005502168652123443,0.3649574645652791,0.007839856077931735,0.4109769823054457
0.005503250433663087,0.36479712467824554,0.007847699956827561,0.4112384574137572
0.012423252022609237,0.45248864228801866,0.00953250849730935,0.7484339240514348
0.012424804729232916,0.4521756085527625,0.009531645612584343,0.7490456595014849
0.012415934560229505,0.45288025984307845,0.009534023531456293,0.7473462769808759
0.012414770234047535,0.4514797446532164,0.00954453477940957,0.7495942854315266
0.012428381395798955,0.45267716939994834,0.009539058029207442,0.7484311110687929
0.012403127952734627,0.45244031963204956,0.009527766820853103,0.7473013640042422
0.012444500848759343,0.45322663367597615,0.009530571154482822,0.7484932877526111
0.012423828060856642,0.4521424240460658,0.009522809589035503,0.749041750845408
0.012426158295821504,0.452434726906767,0.00955746698405047,0.7486982209787305
0.012414459621352398,0.4524737394483932,0.009551335529594888,0.7479288625470929
0.01241016772856508,0.4532100049707802,0.009530154424027005,0.7464556575764372
0.012423252022609237,0.45248864228801866,0.00953250849730935,0.7484339240514348
0.012423252022609237,0.45248864228801866,0.00953250849730935,0.7484339240514348
0.012407337210137901,0.45207256062961315,0.009530997988833771,0.7481631087657827
0.012402029153130358,0.45215223799237464,0.009518230567561752,0.7477112492364466
0.012435333966708382,0.45260510744182214,0.009513785675221913,0.7489690203640575
0.012418535888270158,0.45245099890314167,0.009533850605192013,0.7482120475696311
0.012422394302162455,0.45235067983525473,0.009540524384960239,0.7486105001550535
0.012442509663131688,0.451975981017352,0.00953374262533346,0.7504443325804698
0.012444159976888117,0.45308193026227295,0.009526506104646785,0.7487118296101617
0.012438645709440515,0.4523724344609056,0.00953066548126232,0.7495538105530871
0.012428521482794263,0.4524954435975716,0.009537167331725644,0.7487401263697274
0.01240865066964835,0.452531725494856,0.00954244603516726,0.7474831005156988
0.012423252022609237,0.45248864228801866,0.00953250849730935,0.7484339240514348
0.011375213217659476,0.2987645262555776,0.008075570343371898,1.0379020434579065
0.011379814453868006,0.2995232697585547,0.008080246267365879,1.0356916251031338
0.011378487071198214,0.2988034179220245,0.008071475308578423,1.0380656276221278
0.011371846106164605,0.29877251023779405,0.008086988503620125,1.03756709279351
0.0113653538127618,0.29857548244366544,0.00807208546526582,1.0376590281298224
0.011378129776570167,0.2990570762124387,0.008078982237280711,1.0371525784896372
0.011388072692727411,0.2989031961856591,0.00807932048429079,1.0385933157132416
0.011364785962969847,0.29892455413732516,0.00807043421281939,1.0363955087083105
0.011390492263778591,0.29886280830442524,0.008067409923242641,1.0389543646204398
0.011367104218972234,0.2985666513196245,0.008072335366535944,1.0378495375810106
0.011397556798511808,0.29921763933650025,0.008061381259320318,1.0383659165829509
0.011375213217659476,0.2987645262555776,0.008075570343371898,1.0379020434579065
0.011375213217659476,0.2987645262555776,0.008075570343371898,1.0379020434579065
0.011361744495567606,0.298379152803008,0.008069873944681788,1.0380120462157525
0.011376448147692406,0.29875461465991543,0.008085881001997695,1.038049159036822
0.011376781446701725,0.2990128704965017,0.008066694525684046,1.037182987214316
0.011364344781205966,0.2990421955976893,0.008071966500871384,1.0359475796266806
0.011382354722816502,0.29909227561441815,0.008094006477057958,1.037415590578429
0.011379754447634257,0.29864182003126105,0.008055279284332934,1.0387430206862442
0.011365499697113165,0.2990340071712022,0.008065584405105504,1.0360812292694372
0.01138472300171063,0.29915051077786087,0.008071382909748705,1.0374294472025336
0.011358503393657947,0.29818980174524257,0.008059004287837842,1.0383748897477365
0.011381862239439308,0.29909521370378456,0.008071356170117547,1.0373605140816389
0.011375213217659476,0.2987645262555776,0.008075570343371898,1.0379020434579065
0.016438272614411904,0.4963115599801632,0.006470136279672797,0.9028750236782288
0.016417101090513836,0.49575466928577255,0.00645972753911778,0.9027250845103653
0.01646371159031032,0.49682445496985556,0.006473388807802389,0.9033387416066103
0.016450020687895094,0.49567409009478647,0.006478223546158177,0.9046822759411707
0.01641214773639986,0.4965208313350575,0.006461733722318495,0.9010601752423822
0.01644694182580231,0.4971922968459735,0.006466497552823727,0.9017509664078013
0.016409152024654185,0.496600673707379,0.006475879595172728,0.9007508605508895
0.016456640530551056,0.495790596300131,0.006463734608661861,0.9048336620552867
0.016456746066954953,0.4958672113718111,0.006471187055960579,0.9046996605081328
0.016455065430831594,0.4952089675077364,0.006468793895805535,0.9058096946466575
0.01642714692799332,0.496413474723272,0.006474318873544383,0.9020787066804108
0.016438272614411904,0.4963115599801632,0.006470136279672797,0.9028750236782288
0.016438272614411904,0.4963115599801632,0.006470136279672797,0.9028750236782288
0.016422749360007732,0.4962619993350755,0.006463104692161297,0.902112489277131
0.01643496658229324,0.49615192802710195,0.006474144113548416,0.9029838719257001
0.016431973637360334,0.49585691674189836,0.006485429129411202,0.9033565656352446
0.016456200589987365,0.4960663126722081,0.006468385781585019,0.9043065747935196
0.016465355477988792,0.4957433752882322,0.006475754992590287,0.9053990687601409
0.01643817691989289,0.49668797710384877,0.0064744609454382655,0.9021855238959998
0.016456201597935528,0.49658205617802836,0.00646239451588744,0.9033674293678011
0.01645191147818443,0.49551921917890307,0.006458478817253381,0.9050690458353099
0.016431368781333933,0.49608065315522903,0.006464933958399948,0.9029159071821418
0.016459915953996162,0.49631576190807764,0.006470976181702909,0.9040561339033967
0.016438272614411904,0.4963115599801632,0.006470136279672797,0.9028750236782288
0.009610353008076946,0.43115412408390563,0.0055396193951755815,0.6076208213404326
0.009604719449067569,0.43054491462763383,0.005542949555102517,0.6081238990083687
0.0096083083036115,0.43125855933342777,0.0055437786762952265,0.6073444310561359
0.009611039226519121,0.4313824241609789,0.005534483195560936,0.6073426144435173
0.009600523490569345,0.43151249616670373,0.005541662031102604,0.6064952294030793
0.009609355124391813,0.43197249634736884,0.005537997912366871,0.606406710857522
0.009590616624764053,0.43154599937859195,0.005551358749404753,0.6058223447037651
0.009595918052690429,0.4309119782221175,0.005540177071369351,0.6070490943315222
0.009618044809990097,0.4312505295900377,0.0055340216543877385,0.6079711989445562
0.009598921110393148,0.431313995392494,0.005536306699409121,0.606673078695723
0.009622257982658127,0.43158533878808,0.005544026713147595,0.6077656700383381
0.009610353008076946,0.43115412408390563,0.0055396193951755815,0.6076208213404326
0.009610353008076946,0.43115412408390563,0.0055396193951755815,0.6076208213404326
0.009617343787874533,0.4320635683934254,0.005536730784029274,0.6067829153758596
0.00961559338415451,0.43197068198111294,0.005540100237566773,0.6068029303514462
0.009605317087001627,0.4314760711897322,0.005542495349376886,0.6068492815132859
0.009605411187944148,0.43104277412354025,0.005533775893170898,0.6074652556600126
0.009606683691324077,0.43136584105765235,0.005529685088195506,0.6070907162778663
0.009599878074590902,0.4311082367006878,0.0055424002236388915,0.607023141835811
0.009608823750902166,0.43075017415129846,0.005538890918690742,0.6080938585008892
0.009621997929976856,0.4315946215156572,0.005526368789231678,0.6077361730089439
0.009609573802385777,0.43136612904657456,0.005542298080583638,0.60727295031723
0.009610085976399818,0.43220196407970146,0.005535820009601798,0.6061308496699693
0.009610353008076946,0.43115412408390563,0.0055396193951755815,0.6076208213404326
0.009644891433090374,0.2413233666162485,0.008756614933929341,1.0894914328132077
0.00964400846471069,0.24174988811252054,0.00872833055340313,1.0874696687580296
0.009641533950345338,0.24186422053214224,0.008757775972157517,1.0866767102142987
0.00963351821125878,0.2414183659300708,0.00874741054171522,1.0877784936833754
0.009646677882766845,0.24113694080129602,0.008776004506453357,1.090535685699513
0.009644593379044287,0.2416139712313932,0.008750742919526537,1.0881474037813708
0.009659061504771239,0.2411883150013237,0.008751294697477483,1.0917030396709677
0.009640933426943995,0.24140104513658026,0.00875521806084043,1.0886938996879623
0.0096473107357897,0.2413875990407238,0.00877458849338269,1.089474735664692
0.009639041069600606,0.24127708307318801,0.008776503661127423,1.0890394405075259
0.009643442541663041,0.24117212372498187,0.00874874413344912,1.0900109002046492
0.009644891433090374,0.2413233666162485,0.008756614933929341,1.0894914328132077
0.009644891433090374,0.2413233666162485,0.008756614933929341,1.0894914328132077
0.009635054230835152,0.2414244252716842,0.008750241822500228,1.087924629154628
0.009637322398572781,0.24153271395359516,0.008760916124073958,1.0876928606680099
0.00967167383384678,0.24144892977852012,0.008750503977950441,1.0919486325845713
0.009637677185387985,0.2413723595712892,0.008758942403410148,1.088455532109431
0.009652325005419916,0.24152023014039858,0.008749144328679334,1.0894424019668694
0.0096331271907813,0.24137541038678975,0.008752266098215996,1.0879279161033797
0.009644233720633532,0.2412175405237612,0.008754864448808476,1.0898950824787672
0.009645898826480263,0.24138778366339783,0.008758057472589443,1.0893144550202989
0.00965033559975609,0.2410315142239191,0.00875302308364294,1.0914263609735273
0.009635520366782816,0.24127296820924787,0.008745224023184062,1.088660230559686
0.009644891433090374,0.2413233666162485,0.008756614933929341,1.0894914328132077
0.0058072555644889,0.2593475711334847,0.001233098927025554,0.6104001128527567
0.005816890685674911,0.2595017607375327,0.0012322609859741034,0.6110495730003104
0.0058178507028368584,0.2587302018604899,0.0012329568311412393,0.6129729309485434
