tau,gamma,rho,R0
0.009613844263352263,0.22823472293672098,0.008908336779763016,2.4431118985739477
0.010111982932791112,0.22597592778885228,0.008943413056947349,2.5953871097716856
0.009613844263352263,0.22823472293672098,0.008908336779763016,2.4431118985739477
0.015385060418046697,0.28078182778717475,0.004999025420636582,3.1780315388611036
0.016116075098251238,0.3064021897698301,0.0049905594807066805,3.0506712644604286
0.015385060418046697,0.28078182778717475,0.004999025420636582,3.1780315388611036
0.002075698546153854,0.793175314954703,0.004190125819659063,0.1517829834174792
0.0020603365780763982,0.7378749267394472,0.004630016325662551,0.16195091769343703
0.002075698546153854,0.793175314954703,0.004190125819659063,0.1517829834174792
0.01579969822684342,0.8813057529022137,0.0051396784985504535,1.0398008797051352
0.01556723650667242,0.880598300424012,0.00551665420383766,1.0253253009371583
0.01579969822684342,0.8813057529022137,0.0051396784985504535,1.0398008797051352
0.0009474931042494387,0.06574851445834616,0.0006308331955929998,0.8358302921244402
0.0008517742158740001,0.0697280509952707,0.001,0.7085083236306541
0.0009474931042494387,0.06574851445834616,0.0006308331955929998,0.8358302921244402
0.010586186510017335,0.041878295817097747,0.008701211059986771,14.661504380756744
0.010059099989552138,0.04188610061316505,0.008748271633846064,13.928911759588555
0.010586186510017335,0.041878295817097747,0.008701211059986771,14.661504380756744
0.01811877510326311,0.14670319056845843,0.0044705590620957485,7.163368103428312
0.017316901763906278,0.148774068350434,0.004634746106430207,6.751044139901913
0.01811877510326311,0.14670319056845843,0.0044705590620957485,7.163368103428312
0.00039568955421239696,0.30049512949105595,0.005872666355016907,0.07637393052988606
0.0004047538704813129,0.28765956956500416,0.0061833376601291715,0.08160939864929888
0.00039568955421239696,0.30049512949105595,0.005872666355016907,0.07637393052988606
0.013120653417439412,0.18173596319236426,0.00046288841216554757,4.187381984522146
0.01204663227055607,0.171212638323862,0.001,4.080917615267385
0.013120653417439412,0.18173596319236426,0.00046288841216554757,4.187381984522146
0.005694812777896663,0.7188478647494128,0.0025347454170732246,0.45948406793021124
0.005599652911684682,0.7261769340145906,0.0027329135056719665,0.4472461925803691
0.005694812777896663,0.7188478647494128,0.0025347454170732246,0.45948406793021124
0.005376435698078046,0.2578803341640181,0.0016515368257006605,1.2092169474629002
0.005707974196166717,0.2477095001290398,0.0017106539092588944,1.336494979826
0.005376435698078046,0.2578803341640181,0.0016515368257006605,1.2092169474629002
0.01891266188729756,0.6536016745612679,0.0030117651733883462,1.6782918896276986
0.02,0.6639484996112663,0.0029121409254559876,1.7471234601466312
0.01891266188729756,0.6536016745612679,0.0030117651733883462,1.6782918896276986
0.001184739202028881,0.5688917135202155,0.008944400707277513,0.12078726422727781
0.0011731197892059166,0.5658273736426969,0.008891798373106758,0.12025036423371943
0.001184739202028881,0.5688917135202155,0.008944400707277513,0.12078726422727781
0.0036485768675569782,0.7361932141370189,0.0009792376319386785,0.2874482598516847
0.0035639832710621607,0.7174936169361599,0.0010118272866124782,0.28810155915296143
0.0036485768675569782,0.7361932141370189,0.0009792376319386785,0.2874482598516847
0.0033261741114945054,0.7801779094943295,0.009679597124478048,0.2472744948542836
0.0033322551462778042,0.7787044189866302,0.00965099164667182,0.24819532774146358
0.0033261741114945054,0.7801779094943295,0.009679597124478048,0.2472744948542836
0.010766467269926517,0.916638762916658,0.006259870888835634,0.6812444846525809
0.011261981761632029,0.9451807900573537,0.006757823324006006,0.6910793670859748
0.010766467269926517,0.916638762916658,0.006259870888835634,0.6812444846525809
0.00864285927518918,0.5659715015797905,0.008613073808379262,0.8857086205961578
0.008971848603817638,0.5807029114029839,0.008406100057947941,0.8960988636413252
0.00864285927518918,0.5659715015797905,0.008613073808379262,0.8857086205961578
0.0013946879630654945,0.8811042668398971,0.005056265285823668,0.0918074113384101
0.0012975051465887206,0.8049359993233572,0.005039902854674418,0.09349227586467329
0.0013946879630654945,0.8811042668398971,0.005056265285823668,0.0918074113384101
0.013592582020690398,0.5234980557526043,0.002320999646597925,1.5059650146487122
0.012839075026848033,0.5393556765958785,0.002361005630171277,1.3806591528935366
0.013592582020690398,0.5234980557526043,0.002320999646597925,1.5059650146487122
0.012325024192839422,0.08603109415696522,0.008970878322738508,8.309221336653323
0.011236091336887485,0.08607147133844574,0.008967839456525937,7.571536624219188
0.012325024192839422,0.08603109415696522,0.008970878322738508,8.309221336653323
0.008948991710893507,0.39183947742146186,0.004679866341144325,1.32462793858196
0.009264441366034633,0.3969772585124319,0.004686659350610583,1.3535727493396987
0.008948991710893507,0.39183947742146186,0.004679866341144325,1.32462793858196
0.01211249232040352,0.15261939133258376,0.0002070797353016814,4.60311463995085
0.012725793007212424,0.14143234987992664,0.001,5.218721141556015
0.01211249232040352,0.15261939133258376,0.0002070797353016814,4.60311463995085
0.017127789381891346,0.0533289614030731,0.003999414129602044,18.62799795858114
0.01648135298458518,0.0559681012832492,0.0038452640501817933,17.07970167271047
0.017127789381891346,0.0533289614030731,0.003999414129602044,18.62799795858114
0.003404749811783024,0.881589085062203,0.0033294902886640914,0.22399947144250537
0.003405905286571821,0.8948857540241308,0.0034293149722871385,0.22074606253687085
0.003404749811783024,0.881589085062203,0.0033294902886640914,0.22399947144250537
0.008926709532815439,0.2193843743387803,0.008380404876080272,2.360009250721616
0.009182707671183604,0.21885066088438315,0.008676286060388873,2.4336094886641226
0.008926709532815439,0.2193843743387803,0.008380404876080272,2.360009250721616
0.0034949447183925558,0.417180961077256,0.009017586593121229,0.485896559477051
0.003297384075026335,0.44552977381507375,0.009604403793100798,0.42926037179034626
0.0034949447183925558,0.417180961077256,0.009017586593121229,0.485896559477051
0.0017156846670669129,0.22559072769053615,0.0020132670810322217,0.4411072729300634
0.0017162975976901082,0.24038951055386554,0.0020122456620894503,0.4140998516810099
0.0017156846670669129,0.22559072769053615,0.0020132670810322217,0.4411072729300634
0.001963553126455815,0.8904278497206362,0.007133945016819208,0.12790040357584057
0.0019135737246277912,0.9456151938216794,0.007951193996897244,0.11737044492682026
0.001963553126455815,0.8904278497206362,0.007133945016819208,0.12790040357584057
0.005631453399735951,0.08216146828149878,0.006224155615818695,3.9753950850247253
0.005689263751438488,0.07524027561102675,0.006364729582981153,4.385647113911858
0.005631453399735951,0.08216146828149878,0.006224155615818695,3.9753950850247253
0.01890723441729673,0.15468065522212343,0.0070908289294484075,7.089571702605283
0.018645998069299338,0.15235821713181452,0.007075649898629099,7.0981920658976785
0.01890723441729673,0.15468065522212343,0.0070908289294484075,7.089571702605283
0.014549410520052982,0.9920170302251228,0.007696728081423708,0.8506565758972613
0.014240787123978528,0.9870854865046972,0.007509294932767521,0.8367721585245131
0.014549410520052982,0.9920170302251228,0.007696728081423708,0.8506565758972613
0.011075659415290897,0.12319481820693766,0.004340224551724299,5.214409627260575
0.011715401999274698,0.11688726906775189,0.00421098491446211,5.813236303468385
0.011075659415290897,0.12319481820693766,0.004340224551724299,5.214409627260575
0.0027183312685062746,0.5657878240069197,0.0012283088117029132,0.2786613760204137
0.0025947039904274686,0.5501244380140393,0.001130829703335399,0.27356143636897035
0.0027183312685062746,0.5657878240069197,0.0012283088117029132,0.2786613760204137
0.011886483057847182,0.9147728947528296,0.009201103979296004,0.7536471853392811
0.01219405920774189,0.9257510761682701,0.009696881999774257,0.7639801370541152
0.011886483057847182,0.9147728947528296,0.009201103979296004,0.7536471853392811
0.003647829649813026,0.039937999571975066,0.004382438214051552,5.2975642735401145
0.003843668399599697,0.03974573528108106,0.004149585861021331,5.608973279779737
0.003647829649813026,0.039937999571975066,0.004382438214051552,5.2975642735401145
0.019499431141046786,0.7657975683881473,0.00032839253954434556,1.4768485208972078
0.01991292556706833,0.7489088758679868,0.001,1.5421765185402219
0.019499431141046786,0.7657975683881473,0.00032839253954434556,1.4768485208972078
0.019412970979625917,0.07421323405751826,0.004916065579303153,15.171853526092725
0.019075602041459253,0.07457589730534452,0.005250518845460453,14.835690328667987
0.019412970979625917,0.07421323405751826,0.004916065579303153,15.171853526092725
0.016029432393112737,0.49345717961383073,0.0036410115404325216,1.8840683998723213
0.01638079101921017,0.5146658533187447,0.0038013154973580857,1.846024703188885
0.016029432393112737,0.49345717961383073,0.0036410115404325216,1.8840683998723213
0.004956300577055828,0.15528927021932587,0.005674415999105746,1.8511609531246462
0.004873519950286782,0.16644201390556354,0.005848699126970582,1.6982740744594231
0.004956300577055828,0.15528927021932587,0.005674415999105746,1.8511609531246462
0.002193076089546061,0.4897161876696221,0.005268845826394542,0.25973904150271543
0.002077811525201248,0.4956961218035831,0.005162995857357003,0.2431188447131427
0.002193076089546061,0.4897161876696221,0.005268845826394542,0.25973904150271543
0.019359941728953937,0.37440826867117394,0.0037118552013624823,2.9990700372739383
0.01848479248983116,0.36618735103602684,0.0034745987314252647,2.9277853573503925
0.019359941728953937,0.37440826867117394,0.0037118552013624823,2.9990700372739383
0.018108273830297388,0.14181264477157263,0.004782492943203466,7.406108840639751
0.017494166435368656,0.1375561127904798,0.005182307503198367,7.376347242356839
0.018108273830297388,0.14181264477157263,0.004782492943203466,7.406108840639751
0.004106203952169071,0.5900188329838648,0.008574726919838791,0.40364784293642886
0.004136067696272652,0.6190350544317534,0.008537439721313414,0.3875255927211164
0.004106203952169071,0.5900188329838648,0.008574726919838791,0.40364784293642886
0.015198996167557974,0.6964429457560245,0.007319885660409389,1.2657774525397822
0.015599220495006456,0.652522268384059,0.007401129441169859,1.3865500574424188
0.015198996167557974,0.6964429457560245,0.007319885660409389,1.2657774525397822
0.011567427325131692,0.6277741739408526,0.0015845737983512425,1.068713579990071
0.011523964919906577,0.6398739994765859,0.0017367800566961721,1.044564970449372
0.011567427325131692,0.6277741739408526,0.0015845737983512425,1.068713579990071
0.018571845734613478,0.6432626509756704,0.004707436835032125,1.674536911126094
0.01907052690753674,0.6182283762883001,0.004842199216016473,1.7891293946710154
0.018571845734613478,0.6432626509756704,0.004707436835032125,1.674536911126094
0.01586358645252914,0.03374796587145695,0.0007760853715342053,27.2635102735147
0.015485104471306991,0.03508652159710226,0.001,25.597751457071798
0.01586358645252914,0.03374796587145695,0.0007760853715342053,27.2635102735147
0.019688449719475594,0.12429625865139131,0.0012413271954608055,9.187163765985181
0.01884248745703319,0.12081931313168365,0.0012359012435161798,9.045443515448463
0.019688449719475594,0.12429625865139131,0.0012413271954608055,9.187163765985181
0.01854578926661481,0.9610693967723124,0.0009599656634290015,1.1192279985984126
0.01718315060786502,1.0,0.001,0.9966227352561712
0.01854578926661481,0.9610693967723124,0.0009599656634290015,1.1192279985984126
0.001350692441636322,0.9737179472050218,0.003707083611981598,0.0804546756478873
0.0013230573451814523,0.8929808222813387,0.0035679001206386975,0.0859339014968764
0.001350692441636322,0.9737179472050218,0.003707083611981598,0.0804546756478873
0.0003242913314845902,0.3073472003718344,0.00727229052301009,0.06119755508867781
0.00031323175463201846,0.27427840070386256,0.007576921509354389,0.06623723093774488
0.0003242913314845902,0.3073472003718344,0.00727229052301009,0.06119755508867781
0.012327283483012347,0.910567991179586,0.008475319889212903,0.7852048929245794
0.011931864853898437,0.8588680259699321,0.00866293215231665,0.8057677554646063
0.012327283483012347,0.910567991179586,0.008475319889212903,0.7852048929245794
0.0199823631903425,0.18852640949273144,0.0068420679696070555,6.147558149324161
0.02,0.17543599346311142,0.005998224058056738,6.612098105420487
0.0199823631903425,0.18852640949273144,0.0068420679696070555,6.147558149324161
0.01970541992540116,0.18031992335539543,0.002572383616970316,6.338258881247853
0.01785274626579019,0.17159064809208407,0.002714495200876111,6.034473876805642
0.01970541992540116,0.18031992335539543,0.002572383616970316,6.338258881247853
0.0008290588054506302,0.2927372237764937,0.0012611661927262423,0.16426134707368134
0.0008144563799826236,0.3118426479935831,0.001224616897676752,0.15148174998810365
0.0008290588054506302,0.2927372237764937,0.0012611661927262423,0.16426134707368134
0.012759190823408489,0.8994886480616777,0.005032104299039315,0.8227264116700097
0.012589329230471489,0.806659314653758,0.00519779414641119,0.9051914260492507
0.012759190823408489,0.8994886480616777,0.005032104299039315,0.8227264116700097
0.013592309982780774,0.296444966700405,0.009289494781413072,2.6593603115482005
0.013832999664461793,0.2895455381323383,0.00936419298497018,2.770942303977353
0.013592309982780774,0.296444966700405,0.009289494781413072,2.6593603115482005
0.006618462143382996,0.7477452562863589,0.0016568488434765194,0.5133710994339032
0.006934441029819753,0.721327099636715,0.0016687683246637865,0.5575800215077267
0.006618462143382996,0.7477452562863589,0.0016568488434765194,0.5133710994339032
0.01298168716885818,0.8446780542497869,0.009288768680261596,0.8913903374256682
0.012331731917012412,0.8311135448818266,0.009969607890084756,0.8605809105041329
0.01298168716885818,0.8446780542497869,0.009288768680261596,0.8913903374256682
0.015542297450207037,0.20057425680257576,0.005417065821101329,4.494361671743866
0.014029155829294775,0.21113346908932631,0.005821033044683715,3.8539178161035217
0.015542297450207037,0.20057425680257576,0.005417065821101329,4.494361671743866
0.0012676175818757906,0.817519827269771,0.009488368592474141,0.08993276651690871
0.0013037322851780723,0.7904404467023712,0.009385194665686452,0.09566371869733087
0.0012676175818757906,0.817519827269771,0.009488368592474141,0.08993276651690871
0.007661057258812088,0.13101064697900844,0.0038015561592545425,3.391642826420794
0.007882483999510885,0.1288297234571505,0.003995181733888491,3.548746824126292
0.007661057258812088,0.13101064697900844,0.0038015561592545425,3.391642826420794
0.009938524259366716,0.6657122465452291,0.004018305944235372,0.8658912466080134
0.010569683073188164,0.6516347782902534,0.003950914374554658,0.9407748614237565
0.009938524259366716,0.6657122465452291,0.004018305944235372,0.8658912466080134
0.00818121048885468,0.5180818551252466,0.003535979800787171,0.9158981416920272
0.008405243117795946,0.5305548709903106,0.0036211193322629527,0.9188570824393921
0.00818121048885468,0.5180818551252466,0.003535979800787171,0.9158981416920272
0.004276784856707959,0.4622320288102888,0.0035440238788101985,0.5366428681446236
0.004212822433714877,0.42137886947429015,0.0035135870980388933,0.5798670005933252
0.004276784856707959,0.4622320288102888,0.0035440238788101985,0.5366428681446236
0.010103659736597962,0.2314988133084942,0.0009159064279928337,2.531383450081728
0.009817112675078938,0.25128075643433356,0.001,2.2659615612203714
0.010103659736597962,0.2314988133084942,0.0009159064279928337,2.531383450081728
0.003542774006365757,0.7953816812189322,0.0008475527633489399,0.2583425004889627
0.0033421633198588165,0.8489968919476482,0.001,0.2283229472220076
0.003542774006365757,0.7953816812189322,0.0008475527633489399,0.2583425004889627
0.00831506003599928,0.28936101413091553,0.004777757534992336,1.666684378807725
0.008996117862276278,0.2807684924468461,0.004534760937596418,1.8583810151376023
0.00831506003599928,0.28936101413091553,0.004777757534992336,1.666684378807725
0.011103435399883945,0.9391919648521841,0.008960438085812482,0.6856950200746506
0.01083252931766937,0.9589464091404466,0.008532695871817398,0.655184371552097
0.011103435399883945,0.9391919648521841,0.008960438085812482,0.6856950200746506
0.019193744760175723,0.6150910922804906,0.002785839293450852,1.8098737082385503
0.02,0.6457593599566124,0.002792956319989881,1.7963347834059094
0.019193744760175723,0.6150910922804906,0.002785839293450852,1.8098737082385503
0.008992088145066994,0.5907189402910916,0.007035404890369757,0.8828921452169506
0.008922099091023225,0.5532771310699571,0.006453217906220615,0.9353029760666467
0.008992088145066994,0.5907189402910916,0.007035404890369757,0.8828921452169506
0.01864549357104541,0.5412851464972886,0.0031929415350378334,1.9979092981189923
0.019983448731725344,0.5234198176769409,0.0029769574759409214,2.21436022729166
0.01864549357104541,0.5412851464972886,0.0031929415350378334,1.9979092981189923
0.013439154622199101,0.6662250560738402,0.0011611464461507583,1.169981466444811
0.014330891277306943,0.6827873437154588,0.001162895035976307,1.2173507633588903
0.013439154622199101,0.6662250560738402,0.0011611464461507583,1.169981466444811
0.010644336696893816,0.2660545963026687,0.00901464436606732,2.32046932095662
0.010075082892098608,0.256127229118369,0.009894705536329937,2.281502086885343
0.010644336696893816,0.2660545963026687,0.00901464436606732,2.32046932095662
0.008408047243222978,0.6341654368804897,0.0005879486892186421,0.7689897804992405
0.00851811138545169,0.5638775193241882,0.001,0.8761662655895939
0.008408047243222978,0.6341654368804897,0.0005879486892186421,0.7689897804992405
0.003552048461129903,0.5784726278625246,0.00585413032963607,0.3561427124162826
0.0035321677880065226,0.5187032907363198,0.00604280969281936,0.3949574551832191
0.003552048461129903,0.5784726278625246,0.00585413032963607,0.3561427124162826
0.0016231833763010078,0.9457916620316323,0.0014441297546628502,0.09954056438098495
0.0016020123069081388,0.9187907509084537,0.001411411199444826,0.10112935258523305
0.0016231833763010078,0.9457916620316323,0.0014441297546628502,0.09954056438098495
0.0011342184457744846,0.4066109341620777,0.00476569526790614,0.16178775415984736
0.0011459233321320839,0.43232534566051267,0.00499185053805427,0.1537350375840605
0.0011342184457744846,0.4066109341620777,0.00476569526790614,0.16178775415984736
0.00825947749759309,0.9084488751554631,0.004536372248905426,0.5273270824166294
0.008231233385064568,0.907399755450153,0.00421423622430102,0.526131435969922
0.00825947749759309,0.9084488751554631,0.004536372248905426,0.5273270824166294
0.001179587052793294,0.2728653010201284,0.007938571714981395,0.2507319501828641
0.0012167065976017679,0.2572983436360726,0.008323773603625956,0.2742690903627292
0.001179587052793294,0.2728653010201284,0.007938571714981395,0.2507319501828641
0.009767970329563438,0.9392395119314211,0.005313711348378283,0.60319255303651
0.009616579485072602,0.9508538596362869,0.004810882253545215,0.5865902572531614
0.009767970329563438,0.9392395119314211,0.005313711348378283,0.60319255303651
0.0021754220131290206,0.24291902641989277,0.004256216303093895,0.5194096099470894
0.0024870858409655762,0.26825319668752656,0.004207744583823303,0.5377418817641658
0.0021754220131290206,0.24291902641989277,0.004256216303093895,0.5194096099470894
0.011880092012509875,0.10737364321099468,0.00906762742649637,6.4172669951373775
0.012894258726161725,0.10526269947123167,0.009146716823137451,7.104767499543106
0.011880092012509875,0.10737364321099468,0.00906762742649637,6.4172669951373775
0.003393402297483598,0.30956213486322837,0.009481974054066025,0.6357926603039067
0.0035399157742063733,0.32965269562299215,0.00959220259583513,0.6228224966155854
0.003393402297483598,0.30956213486322837,0.009481974054066025,0.6357926603039067
0.017866042145221805,0.6643675837585835,0.005441053398886242,1.5597245707873186
0.01833363915543522,0.6722494470408892,0.005701940201683942,1.5817805067685908
0.017866042145221805,0.6643675837585835,0.005441053398886242,1.5597245707873186
0.01380292609899198,0.37676353013617725,0.006002119141553558,2.1248598914342303
0.014239509415068168,0.371918050127853,0.006655539665119149,2.2206277586958736
0.01380292609899198,0.37676353013617725,0.006002119141553558,2.1248598914342303
0.005160483553545584,0.5483863836745906,0.007384629254683894,0.5457977349839737
0.005326893429039766,0.583804820836935,0.007747410713161196,0.5292176560676317
0.005160483553545584,0.5483863836745906,0.007384629254683894,0.5457977349839737
0.018106912519270935,0.5431402820713606,0.008912311824515297,1.9335721558205718
0.017641866593884194,0.5214992402587031,0.0082018394727051,1.9620896512479764
0.018106912519270935,0.5431402820713606,0.008912311824515297,1.9335721558205718
0.017342474568639774,0.34286032928069266,0.0025819441486200087,2.933741349112534
0.01663381265013385,0.3536399808055444,0.002708766981878975,2.728088412147764
0.017342474568639774,0.34286032928069266,0.0025819441486200087,2.933741349112534
0.0016071502342804467,0.3373494332065262,0.007143465045569766,0.2763150146785622
0.0015446595825257107,0.3296208491342682,0.007392508299677355,0.27179790362713796
0.0016071502342804467,0.3373494332065262,0.007143465045569766,0.2763150146785622
0.0007492362592850406,0.049757419473846334,0.0042520931580466124,0.8733512207435454
0.0006920756150494797,0.04738074758801094,0.004184379135661889,0.8471876809944384
0.0007492362592850406,0.049757419473846334,0.0042520931580466124,0.8733512207435454
0.006343449446470941,0.977370255801884,0.005972276085597637,0.376438781220587
0.006366188248190812,0.9753886431956411,0.006076765856905216,0.37855568749020796
0.006343449446470941,0.977370255801884,0.005972276085597637,0.376438781220587
0.007077532214705328,0.3193798721787656,0.005806790066698965,1.2852934834388774
0.0074223527847519025,0.34611637487144886,0.005439422698168823,1.2437910852253122
0.007077532214705328,0.3193798721787656,0.005806790066698965,1.2852934834388774
0.0035082740594812385,0.6123118259452452,0.0036589554395790322,0.33231416874203507
0.003527994425811698,0.6151860004294438,0.003722454175103863,0.33262082777279806
0.0035082740594812385,0.6123118259452452,0.0036589554395790322,0.33231416874203507
0.01428733253707608,0.6896590297671918,0.008054472258287341,1.2015579458593402
0.014322429977587463,0.6820834986370906,0.008241457866688716,1.2178874585881978
0.01428733253707608,0.6896590297671918,0.008054472258287341,1.2015579458593402
0.019134119192595795,0.2169606040670231,0.0036698167169046214,5.115117179650389
0.01727133784599561,0.23854879517903607,0.0038008237254969443,4.199298488663167
0.019134119192595795,0.2169606040670231,0.0036698167169046214,5.115117179650389
0.014835786472800037,0.9970119850432373,0.004102689944575352,0.8630544349826307
0.015886980567886285,0.9100110570806438,0.004121689481319308,1.0125644801431766
0.014835786472800037,0.9970119850432373,0.004102689944575352,0.8630544349826307
0.01986376626403098,0.5224775782271303,0.005905379359825537,2.2050677221845474
0.018941609116637156,0.5157038389826669,0.0057496685415568,2.130318306204969
0.01986376626403098,0.5224775782271303,0.005905379359825537,2.2050677221845474
0.0035601088243609677,0.49483686670269056,0.00604258536489183,0.4172815845125741
0.003581726915375465,0.5045883904584156,0.0061380905331590825,0.4117022210975687
0.0035601088243609677,0.49483686670269056,0.00604258536489183,0.4172815845125741
0.008569377731845546,0.17398976029350832,0.007848849817041929,2.856627353291353
0.007996540631228526,0.16007537565656285,0.007649170950388107,2.8973810288368322
0.008569377731845546,0.17398976029350832,0.007848849817041929,2.856627353291353
0.017404310829591457,0.37124431379253264,0.0006441078426045174,2.7190989615545433
0.016994115263384506,0.35067764230336446,0.001,2.8107257674089956
0.017404310829591457,0.37124431379253264,0.0006441078426045174,2.7190989615545433
0.007049266426010473,0.595523838234605,0.0007309813269913089,0.686550942982637
0.006955466864468676,0.5745088526188991,0.001,0.7021947117093255
0.007049266426010473,0.595523838234605,0.0007309813269913089,0.686550942982637
0.0062479696114170835,0.8040676192380485,0.005087507265239634,0.4506862716416711
0.005842489577955489,0.8335143700517578,0.005264920103683009,0.4065489542794281
0.0062479696114170835,0.8040676192380485,0.005087507265239634,0.4506862716416711
0.009648242757001449,0.16675772018476068,0.008528151869992217,3.355755159557665
0.010141596112693153,0.15979587710152413,0.008495857122923825,3.6810247248274752
0.009648242757001449,0.16675772018476068,0.008528151869992217,3.355755159557665
0.017586296530117913,0.8142445304140109,0.004913009671705385,1.2527013208528486
0.019377278934830426,0.8079247828354097,0.005165264909540556,1.3910727856074714
